track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
02rlDATSROFtjqmvs1dBKr,Obie Trice;Akon,Second Rounds On Me,Snitch,59,241253,True,0.781,0.807,0,-5.574,1,0.261,0.0524,0.0,0.122,0.605,90.008,4,hardcore
4YGX0YEh54BUdaGHyYB6FZ,Trazendo a Arca,Toque no Altar (Ao Vivo),Faz Chover - Ao Vivo,46,378493,False,0.498,0.617,9,-6.98,0,0.0338,0.277,0.0,0.964,0.118,133.478,4,groove
1InR2wBoyQ2O1ffrqodyHj,Gilberto Santa Rosa,"Debut y Segunda Tanda, Vol.1",FOR SALE,34,283693,False,0.783,0.89,10,-2.512,0,0.0849,0.638,0.000164,0.209,0.78,96.079,4,salsa
1ZdhsDAC5Pn0x2nwPJdxpu,Avatar,Thoughts of No Tomorrow,War Song,29,134920,False,0.577,0.948,5,-5.811,0,0.0731,0.000211,0.825,0.096,0.649,120.014,4,goth
7EB323LuJZKBBIiIelbIms,Scabtik,Harder Tunes Forever - 100% the Best in Hardstyle and Hardcore,Lock It,0,178838,False,0.447,0.938,1,-4.427,1,0.229,0.0137,0.00112,0.333,0.127,154.937,3,hardstyle
4Znd47cztY1DEmoWWVcP74,King,Khwabeeda,Sinner,63,229104,False,0.731,0.694,5,-4.314,0,0.0896,0.721,0.0,0.154,0.656,62.995,4,hip-hop
511zIRlXGOQs2oykDi4KwT,Daddy Yankee;Bad Bunny,El perreo es el futuro,X ÚLTIMA VEZ,0,192477,True,0.812,0.855,7,-3.725,1,0.0554,0.0789,0.000167,0.108,0.573,90.04,4,reggae
5WmTeEiQWDEUaIHvQbmIa1,Kemuel,Clássicos,Eu Te Louvarei,31,223295,False,0.344,0.189,9,-11.129,1,0.0345,0.905,0.0,0.113,0.292,125.738,4,groove
193bm1RUDDOF0cnLJHJ93V,Siouxsie and the Banshees,"Stranger Things: Soundtrack from the Netflix Series, Season 4",Spellbound,51,195506,False,0.41,0.95,7,-4.788,1,0.051,0.00825,0.0,0.101,0.271,148.373,4,goth
4yNoaxUJjnP50AXYoAZx4S,Flux Pavilion;Matthew Koma,Tesla,Emotional,51,235275,False,0.335,0.865,11,-4.672,0,0.0944,0.0027,0.276,0.107,0.411,149.85,4,dub
5BrWiBVIvZrhyx6ZKrfp3l,Art Popular,Primeiro Beijo (Ao Vivo),Primeiro Beijo - Ao Vivo,44,302214,False,0.641,0.73,6,-11.397,0,0.0417,0.231,0.0,0.822,0.787,146.04,4,samba
2FgDWCqMCIAATvqr9ozeYm,Hins Cheung,Urban Emotions,櫻花樹下,54,249986,False,0.415,0.498,9,-5.022,1,0.0278,0.659,0.0,0.197,0.3,143.68,4,cantopop
1PfLmjg83VihYZJtVQk1bX,tyDi;Electric Polar Bears;neverwaves,You Never Know,You Never Know,57,139173,False,0.621,0.955,0,-3.716,1,0.0444,0.0871,0.00326,0.296,0.424,126.966,4,progressive-house
5JRJHXs4nFiAeLZHJNSau6,A.N.I.M.A.L.;Mario Altamirano and A.N.I.M.A.L.,El Nuevo Camino del Hombre,Amigos,20,197026,False,0.505,0.985,4,-5.449,0,0.11,7.83e-05,0.122,0.156,0.232,112.923,4,heavy-metal
1rIKgCH4H52lrvDcz50hS8,Zara Larsson,So Good,Lush Life,78,201122,False,0.694,0.712,7,-3.923,0,0.046,0.132,0.0,0.211,0.799,98.023,4,house
5loN963ty5ggdzz1gWSBHA,Vadim Kozin,Вадим Козин. 20 золотых песен,Я люблю Вас так безумно,0,147226,False,0.606,0.124,3,-16.744,0,0.0557,0.995,0.0867,0.0986,0.452,113.227,3,romance
52pduFPbWVQ4zqBVhCj9z2,Moderat,II,Therapy,50,345242,False,0.657,0.63,7,-8.885,1,0.0449,0.149,0.834,0.406,0.106,110.008,4,minimal-techno
0CyUdgFb9ukEGHKOFXHheo,Totoy El Frio;Beéle,Frescura y Perreo,Adivina,1,165400,True,0.608,0.791,11,-4.81,1,0.0938,0.142,2.21e-06,0.29,0.33,115.635,4,reggae
6kykAmLzRQI5ozXjujslWo,The Shins,Home For Christmas 2022,Wonderful Christmastime,0,146520,False,0.634,0.689,11,-5.406,1,0.0307,0.0109,0.0,0.114,0.899,140.071,4,alt-rock
1moFkZDqcjQNeXtyoanLHv,Armin van Buuren,Balance,Blah Blah Blah,66,183518,False,0.612,0.963,5,-3.912,0,0.0531,0.00897,0.00378,0.294,0.179,138.009,4,edm
7vS7GvFhyN6kzj409RJbuA,Björn Rosenström,Glove Sex Guy,Nu du kärring,42,218333,False,0.782,0.624,4,-8.189,1,0.0779,0.602,0.0,0.097,0.759,108.621,4,swedish
6Gejlfb0nkPaHttVp2oAzK,Galocantô,Samba Social Clube Nova Geração (Ao Vivo),Pão Que Alimenta - Ao Vivo,36,181080,False,0.595,0.95,2,-5.54,1,0.137,0.299,0.00935,0.439,0.896,111.421,4,samba
0blRKZuaGlLtbdo2wgiIK1,Isadora Pompeo,Primeira Canção (Música dos Passarinhos),Primeira Canção (Música dos Passarinhos),45,193453,False,0.784,0.427,2,-9.073,1,0.0356,0.473,0.0,0.225,0.607,125.928,4,brazil
50jXnyrzW4mcBBqFTMEoAC,Death From Above 1979,Outrage! Is Now,Freeze Me,56,198081,False,0.511,0.724,0,-5.927,1,0.0311,0.000826,0.00019,0.23,0.536,130.029,4,punk-rock
7caj6X6NMX3tlhWnu1du6V,Ritchie Valens,Ritchie Valens,We Belong Together,69,116626,False,0.684,0.247,5,-13.71,1,0.0281,0.872,0.000166,0.113,0.768,106.522,3,rockabilly
3s1kmMxWYpiFyv2BeweOA7,Modd,Toxic,Frisbee,39,148298,False,0.651,0.769,8,-6.448,1,0.292,0.495,0.0,0.151,0.631,140.05,4,turkish
6yTPOzJMXWcGYPjh84k510,Brenno Reis & Marco Viola,Pode Voltar Paixão,Inquilino de Violeiro,43,192029,False,0.742,0.771,2,-6.276,1,0.048,0.495,2.33e-06,0.285,0.821,111.966,4,sertanejo
4haXv9IJwOlJJsT6FNJPYk,Jimmy Eat World,Обратно в клас - rock,The Middle,0,166040,False,0.644,0.848,2,-5.385,1,0.0529,0.0358,0.0,0.0676,0.928,162.151,4,punk
1ZFm5SAlmVzufSu1CYWiBN,Breaking Benjamin,Shallow Bay: The Best Of Breaking Benjamin (Explicit),I Will Not Bow,41,216600,False,0.538,0.953,8,-3.685,1,0.0562,0.000169,5.49e-06,0.365,0.646,107.983,4,grunge
09cjJ0fVtux99nzWkbcJJj,Varien,Pick Your Poison Vol. 01,Future Funk,36,122035,False,0.653,0.88,8,-7.711,0,0.129,0.0308,0.622,0.0813,0.227,100.042,4,dubstep
1VXt7X8M9sHvdeNI7GUuYJ,Linkin Park;Phoenix Orion,Reanimation,Rnw@y (Backyard Bangers Reanimation) [feat. Phoenix Orion],44,193400,False,0.602,0.921,7,-4.633,1,0.0604,0.00042,0.000272,0.0983,0.545,108.692,4,grunge
5OQGBfftOwNNCurN60x8SC,Banda Carnaval,El Número 1,El Mentiroso,44,207200,False,0.696,0.617,2,-1.713,1,0.0286,0.196,0.0,0.0648,0.524,95.032,4,r-n-b
73jObal3adDkk6uwKLcErt,Lack Of Interest,Trapped Inside,What's Up,12,69008,False,0.318,0.826,4,-7.005,0,0.0556,3.29e-06,0.00278,0.135,0.78,91.272,4,grindcore
5K09dIo3e7CUFsiHTM4tUp,OnDaMiKe,Holla,Holla - VIP Mix,27,213070,False,0.725,0.974,0,-2.002,1,0.0491,0.0191,0.82,0.104,0.537,127.009,4,breakbeat
6u1V9A9PKae4gLUn402jFz,The Prodigy,Invaders Must Die,Warrior's Dance,7,313333,False,0.579,0.989,5,-5.035,0,0.138,0.0128,0.792,0.694,0.0755,137.053,4,breakbeat
3w5x1B7KOXuZ1zUZANmyn4,Preto no Branco;Kennto,Ninguém Explica Deus (Preto no Branco) [Kennto Remix],Ninguém Explica Deus (Preto no Branco) [Kennto Remix],41,173280,False,0.64,0.903,4,-6.138,0,0.171,0.0197,0.000142,0.167,0.38,125.095,4,r-n-b
1JaKuvkBdcr6ym021X2Pq6,Avicii;Agnes;Vargas & Lagola,pov: it's 2019,Tough Love,0,191248,False,0.402,0.755,8,-4.837,1,0.043,0.143,0.0,0.357,0.622,108.17,4,edm
0nf9RjoFTcOzTIXtmzhRuH,Def Leppard,Adrenalize (Deluxe),Have You Ever Needed Someone So Bad,56,324026,False,0.497,0.726,4,-8.335,1,0.0272,0.0489,8.99e-06,0.049,0.735,136.792,4,hard-rock
6H4sjLl4Nd54scDUWSKhJQ,"Charles Gounod;Orchestra of the Royal Opera House, Covent Garden;Sir Alexander Gibson",Halloween Musica Horror 2022,Funeral March of a Marionette (Marche funèbre d'une marionette),0,277320,False,0.44,0.0193,2,-26.975,1,0.048,0.966,0.601,0.0993,0.384,97.663,4,opera
5d9RSSwDvlTyuwfmeafUah,Phil Wickham,Living Hope,Living Hope,55,327000,False,0.292,0.535,3,-6.892,1,0.0393,0.0355,0.0,0.0977,0.316,143.949,4,alt-rock
1uPqPkskD46HfOd5aMbyG0,my little airport,I ALSO DON'T KNOW (Live),因講了出來 - Live,31,161992,False,0.596,0.563,9,-10.738,1,0.0349,0.524,0.00205,0.701,0.646,117.285,4,cantopop
26uDUal1TkjwwOaQQt1Uwy,Yusuf / Cat Stevens,Tea For The Tillerman (Remastered 2020),Tea For The Tillerman,57,65946,False,0.439,0.0675,0,-16.963,1,0.108,0.737,1.2e-05,0.0821,0.55,170.225,3,british
4KbdeNTyeWbN3IljXBtaBU,Don Omar;Zion & Lennox,Queda poco para la PAES 2.0,Te Quiero Pa´Mi,0,212026,False,0.765,0.816,1,-3.99,1,0.0595,0.124,8.19e-05,0.197,0.624,89.005,4,latin
3PIFvuzwRjfQgxtr9QwlVJ,Sikdope;Gentlemens Club;Tima Dee,Ballin,Ballin,54,184615,False,0.724,0.913,10,-6.04,0,0.0564,0.0914,0.0103,0.105,0.584,130.075,4,dubstep
6BD1X1PeV5UzYUdiVaD2yL,Peter Frampton,Frampton,Show Me The Way,68,243266,False,0.7,0.726,2,-7.717,1,0.0329,0.434,1.1e-06,0.0963,0.641,130.109,4,hard-rock
1MaqkdFNIKPdpQGDzme5ss,Boys Like Girls;Taylor Swift,Love Drunk,Two Is Better Than One (feat. Taylor Swift),66,242840,False,0.521,0.702,0,-5.189,1,0.0331,0.189,0.0,0.0962,0.25,127.976,4,punk
1f0FYo2ou3wnQwnBfnXxzE,Diogo Nogueira;Zeca Pagodinho,Alma Brasileira (Ao Vivo / Edição Especial),Paixão Além Do Querer / Quem Vai Chorar Sou Eu - Ao Vivo,38,241257,False,0.481,0.725,9,-6.621,1,0.0338,0.736,0.0,0.208,0.815,94.909,4,samba
5ZGWsBCqC79v1NyNnTQeUZ,Billy Joel,Live at Yankee Stadium,"Goodnight Saigon - Live at Yankee Stadium, Bronx, NY - June 1990",33,441440,False,0.321,0.778,0,-3.929,1,0.0521,0.603,1.51e-06,0.953,0.226,119.691,4,piano
3iSt8hTzeb5SKdHLVwTFcc,Köttgrottorna,Sanningens Morgon,Älska Mig,37,185933,False,0.646,0.728,1,-6.266,0,0.0346,0.0515,0.0,0.127,0.805,105.696,4,punk
4zoQ3EqopTIGmK2c2rPV5t,Jeff Beck,Blow By Blow,Cause We've Ended as Lovers,53,342066,False,0.549,0.294,0,-13.181,0,0.0337,0.144,0.798,0.108,0.145,115.294,4,british
3RsE7pghvnO2zciqBp7Wt6,Shamanes Crew,Antología,Chica De La Disco,28,226868,False,0.767,0.755,7,-7.302,1,0.259,0.0468,0.0,0.118,0.822,177.991,4,dancehall
7uXktLVq43HeS4fPU4nQna,Bobby Rydell,The Best Of Bobby Rydell,Sway,54,140333,False,0.659,0.814,4,-5.364,0,0.036,0.603,0.0,0.559,0.937,122.962,4,rockabilly
2XiqR6g3EbBfdPvcqjct7w,Marshmello;Bastille,Halloween Party Canzoni per Bambini 2022,Happier,0,214289,False,0.687,0.792,5,-2.749,1,0.0452,0.191,0.0,0.167,0.671,100.011,4,progressive-house
5r43qanLhUCdBj8HN3fa6B,OneRepublic,Sunshine,Sunshine,83,163854,False,0.697,0.875,5,-4.621,1,0.034,0.137,0.0,0.28,0.774,140.069,4,piano
2rRR9o5zjuSUwrspfyXKPr,I AM,Eternal Steel,Heaven on Earth,27,209346,False,0.185,0.937,5,-2.979,1,0.0799,8.28e-05,0.862,0.125,0.0599,80.13,4,death-metal
42mDqJTTQW6adKYflnauIE,LCD Soundsystem;Soulwax,Dance Dance Dance,Get Innocuous! - Soulwax Remix,0,601240,False,0.667,0.997,0,-5.832,1,0.0457,0.0745,0.744,0.241,0.693,117.999,4,electronic
4WxMqMk1waoa4nCUZlBuJE,Kevin Roldan,Reggeaton Imperdible,PPP,0,129332,False,0.798,0.625,4,-6.83,1,0.13,0.383,3.33e-05,0.125,0.774,92.994,4,reggae
2IUYqBfpHfQ5vWMNd0GpYb,Alka Yagnik;Udit Narayan,Mohra (With Jhankar Beats) [Original Motion Picture Soundtrack],Tip Tip Barsa Paani (With Jhankar Beats),44,360893,False,0.656,0.918,5,-9.747,0,0.0352,0.308,0.0103,0.0817,0.782,103.225,4,k-pop
2QIwuG4S7XCp5R0a8F8jvz,Charlie Brown Jr.,Camisa 10 joga bola até na chuva,Puro sangue,41,247946,False,0.659,0.878,11,-4.532,1,0.032,0.178,0.0,0.297,0.881,79.972,4,hard-rock
5cet87CL7mxBnBdnIbdHRy,Jubin Nautiyal;Raaj Aashoo,Ganesha,Ganesha,43,160604,False,0.69,0.941,1,-5.02,0,0.0798,0.135,0.0,0.22,0.52,137.989,4,k-pop
0V2GX0aukyZMt6nSMxfOJk,Oliver Koletzki;Fran,Großstadtmärchen,Hypnotized,56,340560,False,0.764,0.381,7,-11.845,1,0.0535,0.0458,0.714,0.18,0.298,122.988,4,techno
32oNW9BTi1eUD0FgDBHStq,M. S. Subbulakshmi;Radha Viswanathan,"Sri Venkateswara Balaji Pancharatnamala,Vol. 3",Hanuman Chalisa,33,596695,False,0.543,0.311,8,-11.237,1,0.087,0.991,0.109,0.821,0.624,107.767,4,classical
2CpMHblH2jRF9NqtaW8MKZ,Theory of a Deadman,Wake Up Call,Wake Up Call,41,235066,True,0.245,0.715,7,-6.192,1,0.0372,0.0814,0.0,0.341,0.367,75.028,4,grunge
3s7F88geiKnUqzeQqDDBCD,Luiz Ayrao,20 Super Sucessos: Luiz Ayrão,A Saudade Que Ficou - O Lencinho,39,245673,False,0.705,0.755,1,-4.727,0,0.0656,0.346,0.0,0.064,0.887,103.92,4,j-pop
2JGNnA2Qpj8fvYh2Wp5sHl,Will Connolly;'Be More Chill' Ensemble,Be More Chill (Original Cast Recording),More Than Survive - Reprise,30,81533,False,0.668,0.571,9,-7.857,1,0.438,0.529,0.0,0.16,0.895,156.237,4,show-tunes
46dMEqSYXPLEQosHOse0H0,Karen Mok;Wu Bai,I SAY,堅強的理由,45,318160,False,0.507,0.472,9,-9.469,0,0.0261,7.66e-05,4.56e-05,0.091,0.446,131.915,4,mandopop
6Hf2tnXowdcOLh5Drk6kYb,Korsakoff,Korsakoff Pres. Pink Noise,Daydream,18,317170,False,0.46,0.983,5,-6.44,1,0.0672,0.00624,0.159,0.14,0.415,169.033,4,happy
19DWatOM5AhRdh9heZojpo,Cyclo;Tefa,En Silencio,Solo por una vez,28,216000,False,0.56,0.667,1,-7.877,0,0.122,0.218,0.0,0.108,0.485,174.074,4,spanish
4DmD47YgOMFzBZnehrmWj7,Jack Harlow;Drake,Midnight Music,Churchill Downs,0,309327,True,0.71,0.522,11,-9.102,1,0.36,0.615,0.0,0.11,0.37,96.448,4,hip-hop
0FzGKD3N0jK6nNOyOJBvNG,The Beatles,Love,While My Guitar Gently Weeps,53,226756,False,0.417,0.163,5,-14.445,1,0.0369,0.676,0.000211,0.112,0.216,122.61,4,british
6AuY8LkI0USenNbHzX1AVh,Toini & The Tomcats,Traction,Honey Bee,29,128466,False,0.577,0.826,11,-5.812,1,0.042,0.213,0.0,0.114,0.941,127.255,4,rockabilly
3NOPlK84wk4UcHLs7MDgjw,Osvaldo Pugliese;Roberto Chanel,El Sueño Del Pibe,Corrientes Y Esmeralda,17,168493,False,0.637,0.343,6,-5.885,0,0.0836,0.903,2.75e-05,0.0885,0.573,117.023,4,tango
0lymHeBCqixgmOx9bU3teB,Split Lip Rayfield,Never Make It Home,Used To Call Me Baby,30,214213,False,0.469,0.783,7,-6.722,1,0.0348,0.298,0.000117,0.266,0.826,187.124,3,bluegrass
7x4bh40tbYvpN5Gp7fMyts,Ultraje a Rigor,Acústico Mtv,Rebelde Sem Causa - Acústico,42,175280,False,0.457,0.911,0,-6.373,1,0.0782,0.14,0.000228,0.711,0.669,173.135,4,punk
6w2JayI9T7PMXOYlHkTXA7,Spineshank,Freddy vs. Jason (Soundtrack),Beginning of the End - Soundtrack Version,28,212053,False,0.58,0.916,6,-4.12,1,0.0447,1.4e-05,0.00633,0.0859,0.628,124.784,4,metalcore
4dWxdhNoQEHaM2WjHjZjPF,Napalm Death,Death By Manipulation,The Missing Link,11,135706,False,0.245,0.921,1,-12.764,1,0.161,1.18e-05,0.891,0.148,0.0929,116.678,4,grindcore
5uwTHBWJ9N8TpBfTiOKZgs,Ocean Sounds XLE Library,Baby White Noise Sleep,Waves And Wind,39,78821,False,0.253,0.503,1,-22.325,1,0.0542,0.606,0.989,0.457,1e-05,98.513,3,sleep
3UZerOmd6rdn8b03pweiWl,Deekline;Wizard,"Back up, Coming Through",Fire,11,404320,False,0.719,0.661,6,-9.82,0,0.0668,0.0215,0.000119,0.0967,0.704,135.996,4,breakbeat
1Xv5gWWSw4S482x6NKaC7C,Jacek Stachursky,Angelina,Angelina,30,199750,False,0.792,0.734,4,-4.837,0,0.0324,0.427,0.0,0.114,0.611,120.018,4,disco
33SH8ZC36EzoRstHbaFE72,Boyce Avenue;Sarah Hyland,"Cover Sessions, Vol. 4",Closer,54,244188,False,0.694,0.471,8,-8.62,1,0.0281,0.411,0.0,0.233,0.466,95.003,4,acoustic
5YH1A3YttSay4lgAR75tk3,CNCO;Little Mix,Glory Days (Expanded Edition),Reggaetón Lento (Remix),53,188786,False,0.624,0.909,4,-3.079,0,0.0745,0.158,0.0,0.0972,0.65,93.982,4,reggaeton
5ZsAhuQ24mWHiduaxJqnhW,Ritviz,Ved,Udd Gaye,67,180413,False,0.595,0.817,11,-6.187,0,0.0474,0.000712,0.0386,0.142,0.483,144.961,4,indian
0e0ePOulGI6SzoAwBW5fcy,Bruno & Marrone,Studio Bar (Ao Vivo Em Uberlândia / 2018 / Vol. 2),Te Amar Foi Ilusão - Ao Vivo Em Uberlândia / 2018,44,205410,False,0.589,0.649,0,-4.925,1,0.0355,0.355,0.0,0.823,0.717,159.901,4,sertanejo
5WOJlrdIBOQ23SeI4Ia3t0,The 20 Belows,For Better Days,The Only Excuse,28,102910,True,0.544,0.96,4,-4.225,1,0.0617,0.00958,0.0,0.403,0.676,104.93,4,power-pop
1xZsXDIGuqUTFRVJ15B3bf,ILLENIUM;Sound Remedy;Dana Salah,Ashes,Spirals,40,361500,False,0.218,0.557,1,-5.497,1,0.0359,0.0192,1.62e-06,0.185,0.0584,139.804,4,dub
70ctQzBQmXnX5lnHfm2EFp,Gilberto Gil,Refazenda,Ela,37,175760,False,0.643,0.886,0,-8.651,1,0.0536,0.226,0.0,0.0461,0.961,86.247,4,samba
0RoM4THuXdA2VUkxkUS1Ds,Alptam,Aankhon Me Teri (Lofi flip),Aankhon Me Teri (Lofi flip),40,78041,False,0.638,0.3,1,-25.631,0,0.0659,0.886,0.898,0.185,0.695,80.036,4,indian
79yMmNgP845r5rhkJHI3jp,AI,THE BEST (DELUXE EDITION),みんながみんな英雄 - フルバージョン,38,181600,False,0.647,0.78,3,-3.739,1,0.0401,0.484,0.0,0.103,0.668,117.017,4,j-pop
3GKa3RctO1YHniUDerjAij,Tritonal,Tritonia 399,"Tritonia (Tritonia 399) - Coming Up, Pt. 1",22,37533,False,0.852,0.684,1,-12.282,1,0.349,0.0124,0.0,0.122,0.48,125.93,3,dub
17Ya2vsIJmIekLf9L0Izmw,The Reverend Horton Heat,Lucky 7,Like A Rocket,28,163826,False,0.462,0.942,7,-3.165,1,0.034,8.32e-05,6.19e-06,0.881,0.672,103.974,4,psych-rock
0YUZNLz04DGNiV9BQGhybh,Synapson;Sirius Trema,Convergence,Control (feat. Sirius Trema),24,238720,False,0.54,0.834,0,-6.942,1,0.0531,0.0917,0.00282,0.158,0.377,117.086,4,synth-pop
48oIzwfZBs7bu6y6YDTiIr,DJ Ötzi;Xtreme Sound,Ballermann Hits Party 2023,Wenn Gott so will - Xtreme Sound Remix,0,211330,False,0.544,0.948,11,-2.418,1,0.0451,0.0125,0.0,0.328,0.696,127.961,4,party
74adYQI0h489FyVSc5EGfi,Brenda Lee,Best Christmas Playlist Ever 2022,Rockin' Around The Christmas Tree,0,123453,False,0.631,0.569,5,-5.956,0,0.0438,0.728,0.0,0.27,0.874,71.078,4,rockabilly
53u6z4AWKeb5rJCJ45Q3P5,Freakaholics,Penta Loco,Penta Loco,37,265199,False,0.507,0.629,11,-10.055,0,0.0903,0.102,0.833,0.0984,0.138,145.032,4,trance
7fTGbBAinDHiLmyYs5nk2F,Mercedes Sosa;Ariel Ramírez;Hector Zeoli,Pañuelos al viento,Alfonsina Y El Mar,0,282253,False,0.512,0.187,10,-10.382,0,0.039,0.968,4.23e-05,0.122,0.217,135.616,4,folk
7Mm6Ji15oIfpONMyNjkkPo,Mwuana,Triller,Ja Må Ja Leva,32,231962,True,0.705,0.636,4,-5.97,0,0.105,0.187,0.0,0.0968,0.351,151.108,4,dancehall
1Vc4CybtR522rCPaOnIfGq,Enygma Rapper,Rap Do Chopper: Flores de Cerejeira,Rap Do Chopper: Flores de Cerejeira,41,276951,False,0.586,0.441,10,-11.591,0,0.0521,0.725,0.0,0.387,0.439,114.878,4,r-n-b
5b3C40EzC5DBit14cLfby8,Nazareth,2XS,Dream On,23,204826,False,0.405,0.482,2,-6.484,1,0.0272,0.148,0.0,0.0816,0.449,148.64,4,blues
0EyPK7qor5t10aO8ddptlB,Los Solitarios,Colección De Oro,Nunca Digas,28,164597,False,0.339,0.632,11,-9.629,0,0.0317,1.47e-05,0.00845,0.457,0.773,93.362,4,rock-n-roll
44mZhyNniIIpPBcWH2LKz8,RADWIMPS,Keitaidenwa,Hyperventilation,54,263586,False,0.578,0.956,6,-3.104,0,0.0664,0.000371,0.0,0.114,0.768,122.049,4,j-rock
5G1sTBGbZT5o4PNRc75RKI,The Black Keys,El Camino,Lonely Boy,73,193653,False,0.356,0.872,2,-7.837,1,0.068,0.00417,0.00975,0.0997,0.607,166.3,4,punk
5URB0NlMLJGTcEylRnDfvQ,Dorfrocker;Fättes Blech,Supergeile Blasmusik,Supergeile Blasmusik,35,159626,False,0.686,0.9,0,-2.267,0,0.0627,0.00328,0.0,0.0786,0.579,134.095,4,party
5tyClIAs0JWrlX93jzq9Ea,Marco Antonio Muñiz,Coleccion Original,Celoso (Jealous Heart),37,163173,False,0.588,0.469,2,-7.401,1,0.0244,0.806,6.95e-06,0.146,0.642,97.349,4,rock-n-roll
778O8HQJFNDZS8KHMjVU9R,Robin Schulz;Tom Walker,Brandneu Dance,Sun Will Shine,1,201700,False,0.534,0.714,6,-6.347,0,0.0629,0.00633,0.0,0.0879,0.415,125.99,4,german
2O03PVLpxzIX3D8k2fJwRn,Obscurity,Vintar,Naglfar,20,257553,False,0.424,0.998,5,-3.692,0,0.0947,1.3e-05,0.251,0.278,0.0406,147.964,4,black-metal
4wIWWEhbdgKAxhR68eE0Ye,Arijit Singh;Chinmayi,Groove With Arijit Singh,"Mast Magan (From ""2 States"")",65,280161,False,0.659,0.774,7,-7.014,1,0.0372,0.606,0.000333,0.185,0.883,82.995,4,pop-film
0ITaSRuI0L1RNL7ZNYTTi7,DJ Snake;Future,U Are My High (with Future),U Are My High (with Future),64,211200,False,0.602,0.824,0,-4.087,0,0.0547,0.0867,0.0,0.0947,0.442,125.147,4,electronic
7xm00X2IBPQD2QDDFxCGj1,Tronic,Ke Patine la Risa,Otra Vez,39,145000,False,0.485,0.921,0,-2.004,1,0.0592,0.00654,0.00246,0.33,0.963,181.932,4,punk-rock
5eCl4mczlm5RKfEhprt94p,Kacey Musgraves,Slow Christmas Songs 2022,Christmas Makes Me Cry - From The Kacey Musgraves Christmas Show,0,183372,False,0.506,0.21,11,-12.534,1,0.0569,0.808,0.0,0.75,0.414,104.181,3,country
7JJmb5XwzOO8jgpou264Ml,Shawn Mendes,Illuminate (Deluxe),There's Nothing Holdin' Me Back,86,199440,False,0.866,0.813,11,-4.063,0,0.0554,0.38,0.0,0.0779,0.969,121.998,4,dance
7pxbZ29k1LJXvOdd2e5Bdn,Us The Duo,Shotgun,Shotgun,45,174884,False,0.806,0.263,5,-10.43,1,0.0502,0.787,0.0,0.182,0.868,115.854,4,acoustic
2OoS1aZFAFscH1cUiKlazH,Sepultura,Chaos A.D.,Refuse / Resist,57,199226,True,0.475,0.953,2,-6.951,1,0.15,0.000291,0.00338,0.104,0.232,118.033,4,groove
3My7lwGD0D1SvJ2JzSipUN,Boyscott,Goose Bumps,Killer Whale,62,147939,False,0.615,0.617,2,-9.315,1,0.036,0.249,0.928,0.106,0.188,91.948,4,garage
5ICXReItyHUvEXJzlyMz9Q,Straight Answer,Never Surrender,Ini Saatnya,31,94573,False,0.398,0.989,2,-3.427,1,0.135,1.34e-05,0.0,0.0893,0.343,102.928,4,hardcore
0sswApV2NWdBgUOx9dtjpG,Dinos,RAP MUSCULATION RENTRÉE 2022,5711,0,185306,True,0.913,0.62,8,-8.679,1,0.235,0.105,1.14e-06,0.211,0.49,140.049,4,french
1e8dAsCOTWT9FjOlRqi0Qp,Jean-Michel Blais,Dans ma main,god(s),24,154506,False,0.233,0.0146,7,-23.575,1,0.0447,0.976,0.917,0.125,0.0365,74.132,4,ambient
5xdDPyLk9MjyXsHdqpDVbk,Bad//Dreems,Dogs At Bay,My Only Friend,27,178286,True,0.558,0.891,9,-3.215,0,0.0363,0.00113,7.69e-05,0.208,0.583,129.951,4,garage
4xhWfr0tyA7BGL7eXo8KnV,RØNIN,ALL GIRLS ARE THE SAME,ALL GIRLS ARE THE SAME,73,121949,True,0.785,0.343,9,-10.923,0,0.0862,0.593,0.0,0.103,0.468,118.065,4,sad
0ChYuA90OfNIniIqzwCt6j,Govana,Big Dreams,Big Dreams,24,192000,True,0.601,0.709,7,-6.209,0,0.388,0.309,0.0,0.105,0.237,89.598,4,j-dance
4LLBKnNCrSRrSjSTuiwjE9,The Beatles,Rubber Soul (Remastered),You Won't See Me - Remastered 2009,55,199960,False,0.488,0.539,9,-8.752,1,0.0304,0.136,0.0,0.0538,0.473,115.941,4,british
0WyVlxsJFTUXXmZbal1lBT,Mathan;Naven,Intha Vechiko,Playgirl,26,323633,False,0.455,0.772,0,-9.049,1,0.0919,0.452,1.98e-05,0.0305,0.963,67.49,4,malay
0C4KChnQFHNgtjbppUFooH,Zack Knight;Nora Fatehi,Dirty Little Secret,Dirty Little Secret,67,183092,False,0.868,0.572,0,-6.217,0,0.112,0.101,0.0,0.103,0.485,96.985,4,hip-hop
2xmpXKeMUJi7L1vjxJZYX3,Miguel Cantilo,Clásicos,Adonde Quiera Que Voy,35,206906,False,0.608,0.762,2,-5.357,1,0.0257,0.169,0.0,0.198,0.786,115.002,3,ska
3IqlVU6AunWVMcGmfgiDLF,Taburete,Dr. Charas,Sirenas,60,184250,False,0.687,0.574,5,-6.249,1,0.0404,0.739,0.0,0.109,0.251,126.976,4,spanish
